


100212  0:01:41  393 Connect	bitnami@localhost on 
		  393 Init DB	bitnami_mediawiki
100212 15:22:50  565 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on bitnami_mediawiki
		  565 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
100212 15:22:51  565 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  565 Query	SHOW COLLATION
		  565 Query	SET NAMES latin1
		  565 Query	SET character_set_results = NULL
		  565 Query	SET autocommit=1
		  565 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  566 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on information_schema
		  566 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  566 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  566 Query	SHOW COLLATION
		  566 Query	SET NAMES latin1
		  566 Query	SET character_set_results = NULL
		  566 Query	SET autocommit=1
		  566 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  566 Query	SET sql_log_off=1
		  565 Query	SET sql_log_off=1
100212 15:23:23  567 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on bitnami_mediawiki
		  567 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  567 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  567 Query	SHOW COLLATION
		  567 Query	SET NAMES latin1
		  567 Query	SET character_set_results = NULL
		  567 Query	SET autocommit=1
		  567 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  568 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on information_schema
		  568 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  568 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  568 Query	SHOW COLLATION
		  568 Query	SET NAMES latin1
		  568 Query	SET character_set_results = NULL
		  568 Query	SET autocommit=1
		  568 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  568 Query	SET sql_log_off=1
100212 15:23:24  567 Query	SET sql_log_off=1
100212 15:23:48  569 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on bitnami_mediawiki
		  569 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  569 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  569 Query	SHOW COLLATION
		  569 Query	SET NAMES latin1
		  569 Query	SET character_set_results = NULL
		  569 Query	SET autocommit=1
		  569 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  570 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on information_schema
		  570 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  570 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  570 Query	SHOW COLLATION
		  570 Query	SET NAMES latin1
		  570 Query	SET character_set_results = NULL
		  570 Query	SET autocommit=1
		  570 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  570 Query	SET sql_log_off=1
		  569 Query	SET sql_log_off=1
100212 15:25:22  571 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on bitnami_mediawiki
		  571 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  571 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  571 Query	SHOW COLLATION
		  571 Query	SET NAMES latin1
		  571 Query	SET character_set_results = NULL
		  571 Query	SET autocommit=1
		  571 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  572 Connect	remotecarlo@26-2-72.dynamic.csail.mit.edu on information_schema
		  572 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SHOW VARIABLES WHERE Variable_name ='language' OR Variable_name = 'net_write_timeout' OR Variable_name = 'interactive_timeout' OR Variable_name = 'wait_timeout' OR Variable_name = 'character_set_client' OR Variable_name = 'character_set_connection' OR Variable_name = 'character_set' OR Variable_name = 'character_set_server' OR Variable_name = 'tx_isolation' OR Variable_name = 'transaction_isolation' OR Variable_name = 'character_set_results' OR Variable_name = 'timezone' OR Variable_name = 'time_zone' OR Variable_name = 'system_time_zone' OR Variable_name = 'lower_case_table_names' OR Variable_name = 'max_allowed_packet' OR Variable_name = 'net_buffer_length' OR Variable_name = 'sql_mode' OR Variable_name = 'query_cache_type' OR Variable_name = 'query_cache_size' OR Variable_name = 'init_connect'
		  572 Query	/* mysql-connector-java-5.1.10 ( Revision: ${svn.Revision} ) */SELECT @@session.auto_increment_increment
		  572 Query	SHOW COLLATION
		  572 Query	SET NAMES latin1
		  572 Query	SET character_set_results = NULL
		  572 Query	SET autocommit=1
		  572 Query	SET sql_mode='STRICT_TRANS_TABLES'
		  572 Query	SET sql_log_off=1
100212 15:25:23  571 Query	SET sql_log_off=1
100212 15:26:51  573 Connect	bitnami@localhost on 
		  573 Init DB	bitnami_mediawiki
		  573 Query	SET /* Database::open  */ sql_mode = ''
		  573 Query	SELECT /* MediaWikiBagOStuff::_doquery  */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  574 Connect	bitnami@localhost on 
		  574 Init DB	bitnami_mediawiki
		  574 Query	SET /* Database::open  */ sql_mode = ''
		  574 Query	BEGIN
		  574 Query	SELECT /* Job::pop  */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  573 Quit	
		  574 Quit	
		  575 Connect	bitnami@localhost on 
		  575 Init DB	bitnami_mediawiki
		  575 Query	SET /* Database::open  */ sql_mode = ''
		  575 Query	BEGIN
		  575 Query	SELECT /* Article::pageData  */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Main_Page'  LIMIT 1
		  575 Query	SELECT /* Title::loadRestrictions  */  *  FROM `page_restrictions`  WHERE pr_page = '1'
		  576 Connect	bitnami@localhost on 
		  576 Init DB	bitnami_mediawiki
		  576 Query	SET /* Database::open 18.26.2.72 */ sql_mode = ''
		  576 Query	SELECT /* MediaWikiBagOStuff::_doquery 18.26.2.72 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:1-0!1!0!!en!2'
		  576 Query	SELECT /* MediaWikiBagOStuff::_doquery 18.26.2.72 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  575 Query	UPDATE /*  18.26.2.72 */ `page` SET page_counter = page_counter + 1 WHERE page_id = 1
		  575 Query	COMMIT
		  575 Query	BEGIN
		  575 Query	SELECT /* LinkBatch::doQuery 18.26.2.72 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='18.26.2.72') OR (page_namespace=3 AND page_title='18.26.2.72') OR (page_namespace=1 AND page_title='Main_Page')
		  575 Query	SELECT /* User::checkNewtalk 18.26.2.72 */  user_ip  FROM `user_newtalk`  WHERE user_ip = '18.26.2.72'  LIMIT 1
		  575 Query	SELECT /* Revision::getTimestampFromId 18.26.2.72 */  rev_timestamp  FROM `revision`  WHERE rev_id = '22' AND rev_page = '1'  LIMIT 1
		  575 Query	BEGIN
		  575 Query	UPDATE /* SiteStatsUpdate::doUpdate 18.26.2.72 */ `site_stats` SET ss_total_views=ss_total_views+1
		  575 Query	COMMIT
		  575 Query	BEGIN
		  575 Query	SELECT /* Job::pop 18.26.2.72 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  575 Query	COMMIT
		  575 Quit	
		  576 Quit	
		  577 Connect	bitnami@localhost on 
		  577 Init DB	bitnami_mediawiki
		  577 Query	SET /* Database::open  */ sql_mode = ''
		  577 Query	SELECT /* MediaWikiBagOStuff::_doquery  */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  578 Connect	bitnami@localhost on 
		  578 Init DB	bitnami_mediawiki
		  578 Query	SET /* Database::open  */ sql_mode = ''
		  578 Query	BEGIN
		  578 Query	SELECT /* Job::pop  */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  577 Quit	
		  578 Quit	
		  579 Connect	bitnami@localhost on 
		  579 Init DB	bitnami_mediawiki
		  579 Query	SET /* Database::open  */ sql_mode = ''
		  579 Query	SELECT /* MediaWikiBagOStuff::_doquery  */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  580 Connect	bitnami@localhost on 
		  580 Init DB	bitnami_mediawiki
		  580 Query	SET /* Database::open  */ sql_mode = ''
		  580 Query	BEGIN
		  580 Query	SELECT /* Job::pop  */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  579 Quit	
		  580 Quit	
100212 15:26:52  581 Connect	bitnami@localhost on 
		  581 Init DB	bitnami_mediawiki
		  581 Query	SET /* Database::open 18.26.2.72 */ sql_mode = ''
		  581 Query	SELECT /* MediaWikiBagOStuff::_doquery 18.26.2.72 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  582 Connect	bitnami@localhost on 
		  582 Init DB	bitnami_mediawiki
		  582 Query	SET /* Database::open 18.26.2.72 */ sql_mode = ''
		  582 Query	BEGIN
		  582 Query	SELECT /* LinkBatch::doQuery 18.26.2.72 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='18.26.2.72') OR (page_namespace=3 AND page_title='18.26.2.72') OR (page_namespace=1 AND page_title='-')
		  582 Query	SELECT /* Job::pop 18.26.2.72 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  581 Quit	
		  582 Quit	
		  583 Connect	bitnami@localhost on 
		  583 Init DB	bitnami_mediawiki
		  583 Query	SET /* Database::open  */ sql_mode = ''
		  583 Query	SELECT /* MediaWikiBagOStuff::_doquery  */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  584 Connect	bitnami@localhost on 
		  584 Init DB	bitnami_mediawiki
		  584 Query	SET /* Database::open  */ sql_mode = ''
		  584 Query	BEGIN
		  584 Query	SELECT /* Job::pop  */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  583 Quit	
		  584 Quit	
		  585 Connect	bitnami@localhost on 
		  585 Init DB	bitnami_mediawiki
		  585 Query	SET /* Database::open 18.26.2.72 */ sql_mode = ''
		  585 Query	SELECT /* MediaWikiBagOStuff::_doquery 18.26.2.72 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  586 Connect	bitnami@localhost on 
